;Classe;Département;Nombre individus
2976;1914;ariege;1587
2977;1903;haut-rhin;1372
2978;1909;archives+diplomatiques;386
2979;1894;pyrenees-atlantiques;4873
2980;1888;aube;1656
2981;1889;finistere;5725
2982;1905;orne;2328
2983;1905;lot-et-garonne;2088
2984;1891;haute-vienne;3883
2985;1911;lozere;1
2986;1903;creuse;2420
2987;1904;haute-vienne;3656
2988;1913;cantal;1870
2989;1905;ardennes;2835
2990;1901;saone-et-loire;5263
2991;1905;cantal;2048
2992;1905;charente;4726
2993;1912;orne;2804
2994;1896;gers;1758
2995;1901;bouches-du-rhone;3916
2996;1916;aube;536
2997;1919;archives+diplomatiques;1138
2998;1915;bouches-du-rhone;6823
2999;1899;manche;1599
3000;1913;puy-de-dome;1773
3001;1916;indre-et-loire;2703
3002;1918;haut-rhin;3653
3003;1904;lozere;0
3004;1911;alpes-de-haute-provence;797
3005;1905;haut-rhin;1305
3006;1905;maine-et-loire;0
3007;1891;eure-et-loir;58
3008;1919;orne;2013
3009;1919;gironde;7896
3010;1901;yonne;2371
3011;1914;cantal;2030
3012;1901;orne;1441
3013;1894;mayenne;2948
3014;1904;sarthe;4434
3015;1902;haute-vienne;3441
3016;1910;creuse;2154
3017;1890;lot;1515
3018;1916;ardeche;2125
3019;1915;deux-sevres;2317
3020;1904;pyrenees-orientales;1892
3021;1914;archives+diplomatiques;432
3022;1918;sarthe;3601
3023;1890;lot-et-garonne;2518
3024;1904;nord;0
3025;1911;correze;3121
3026;1894;landes;1931
3027;1901;haute-loire;2348
3028;1900;lot-et-garonne;2450
3029;1913;archives+nationales+d%27outre+mer;9570
3030;1901;gard;4238
3031;1904;paris;23065
3032;1914;calvados;0
3033;1900;cote+d%27or;3
3034;1902;gironde;5968
3035;1916;loire-atlantique;6969
3036;1915;nievre;2778
3037;1916;loiret;35
3038;1918;eure;1566
3039;1908;memoire+des+hommes;2758
3040;1890;indre-et-loire;1786
3041;1909;bouches-du-rhone;4798
3042;1895;pyrenees-atlantiques;4875
3043;1910;landes;2326
3044;1915;vienne;2402
3045;1917;haut-rhin;3572
3046;1908;somme;3958
3047;1918;aisne;1075
3048;1911;deux-sevres;2906
3049;1910;dordogne;3095
3050;1918;haute-garonne;3773
3051;1908;loire;3582
3052;1908;nievre;2791
3053;1908;meurthe-et-moselle;2942
3054;1919;marne;6263
3055;1903;allier;0
3056;1894;haut-rhin;1489
3057;1901;hautes-pyrenees;3192
3058;1918;archives+diplomatiques;872
3059;1904;finistere;7611
3060;1919;jura;2188
3061;1890;morbihan;4061
3062;1919;meurthe-et-moselle;0
3063;1891;manche;1374
3064;1912;tarn;3510
3065;1889;eure;1631
3066;1910;morbihan;5676
3067;1905;marne;5168
3068;1905;loiret;6
3069;1889;dordogne;3410
3070;1896;deux-sevres;2489
3071;1910;seine-et-marne;2647
3072;1917;nord;0
3073;1889;deux-sevres;2143
3074;1895;alpes-maritimes;0
3075;1915;pyrenees-atlantiques;3837
3076;1912;ariege;1541
3077;1896;cotes+d%27armor;5061
3078;1895;cotes+d%27armor;4829
3079;1900;herault;1506
3080;1902;tarn;3970
3081;1905;hautes-alpes;1053
3082;1914;meurthe-et-moselle;0
3083;1908;saone-et-loire;5475
3084;1894;somme;4311
3085;1905;haute-marne;980
3086;1917;deux-sevres;2593
3087;1905;gironde;6065
3088;1911;haute-loire;2606
3089;1918;indre-et-loire;2526
3090;1905;guadeloupe;1316
3091;1904;corse;2644
3092;1902;loire;3258
3093;1896;bas-rhin;2473
3094;1905;cher;802
3095;1896;aude;3842
3096;1916;moselle;0
3097;1904;cantal;1974
3098;1894;morbihan;5489
3099;1904;drome;2297
3100;1913;creuse;2387
3101;1918;maine-et-loire;0
3102;1910;corse;2401
3103;1905;bas-rhin;2823
3104;1893;territoire+de+belfort;2232
3105;1902;charente-maritime;3446
3106;1895;charente-maritime;3537
3107;1896;alpes-maritimes;0
3108;1903;finistere;7501
3109;1903;lot-et-garonne;1970
3110;1889;cote+d%27or;0
3111;1916;meuse;4716
3112;1908;sarthe;0
3113;1891;loir-et-cher;0
3114;1893;saone-et-loire;5314
3115;1919;ariege;0
3116;1918;finistere;8400
3117;1913;ariege;1557
3118;1894;cotes+d%27armor;5108
3119;1917;guadeloupe;1474
3120;1913;ardeche;2168
3121;1894;doubs;1790
3122;1902;marne;5054
3123;1901;lozere;0
3124;1905;territoire+de+belfort;2272
3125;1894;sarthe;2357
3126;1901;aude;3675
3127;1894;moselle;0
3128;1902;mayenne;2903
3129;1904;meurthe-et-moselle;0
3130;1891;meurthe-et-moselle;0
3131;1914;gers;1422
3132;1901;loir-et-cher;0
3133;1904;haute-garonne;3144
3134;1900;eure-et-loir;1393
